Address,CategoryID,CategoryName,City,ContactName,COS,Country,Customer,CustomerID,Description,Discount,EmployeeID,Fax,Freight,GP,Month,OrderID,Phone,PostalCode,ProductID,ProductName,Quantity,Quarter,Sales,ShipperID,SupplierID,OrderDate
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,432.4704,Ireland,Boleros,37,Sports…,0,9,29673333,71.33,95.3796,Apr,10722,2967542,12580,68,Cap,45,Q2,527.85,2,8,4/3/2016
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,464.8058,Ireland,Boleros,37,Sports…,0,3,29673333,29.01,51.9942,Nov,10415,2967542,12580,33,Car Boots,20,Q4,516.8,2,15,11/21/2014
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,498.9082,Ireland,Boleros,37,Sports…,0,2,29673333,62.31,78.5318,Oct,10271,2967542,12580,33,Car Boots,24,Q4,577.44,2,15,10/18/2014
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,568.008,Ireland,Boleros,37,Sports…,0,9,29673333,48.41,117.992,Mar,10429,2967542,12580,50,Finnish Swimsuit,40,Q1,686,2,23,3/5/2015
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,612.36,Ireland,Boleros,37,Sports…,0,9,29673333,76.87,143.64,Nov,10678,2967542,12580,33,Car Boots,30,Q4,756,2,15,11/29/2015
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,700.7364,Ireland,Boleros,37,Sports…,0,9,29673333,63.98,145.5636,Mar,10458,2967542,12580,26,Bike Helmet,30,Q1,846.3,2,11,3/1/2017
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,870.183,Ireland,Boleros,37,Sports…,0,9,29673333,76.87,204.117,Nov,10678,2967542,12580,54,Patamonia Fleece Jacket,30,Q4,1074.3,2,25,11/29/2015
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,1581.1526,Ireland,Boleros,37,Sports…,0,9,29673333,43.9,108.0474,Dec,11002,2967542,12580,55,Feiss Fleece Trousers,40,Q4,1689.2,2,25,12/12/2016
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,1933.794,Ireland,Boleros,37,Sports…,350.325,3,29673333,73.65,752.031,Jan,10440,2967542,12580,61,Adihash Running Shoe,90,Q1,2685.825,2,29,1/14/2015
8 Johnstown Road,3,Sportwear,Cork,Robert Bolero,2412.4608,Ireland,Boleros,37,Sports…,0,3,29673333,23.33,501.1392,Jan,10442,2967542,12580,54,Patamonia Fleece Jacket,80,Q1,2913.6,2,25,1/15/2015
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,31.8168,Ireland,Boleros,37,Beachwear,0,9,29673333,40.99,7.4632,Apr,10695,2967542,12580,12,Tiny Winy Hot Bikini,4,Q2,39.28,2,5,4/12/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,76.734,Ireland,Boleros,37,Beachwear,13.05,9,29673333,43.9,23.316,Dec,11002,2967542,12580,35,LA. Shorts,15,Q4,100.05,2,16,12/12/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,96.6298,Ireland,Boleros,37,Beachwear,22.368,9,29673333,46.91,37.5782,Feb,10335,2967542,12580,32,Rossi Bikkini,6,Q1,134.208,2,14,2/25/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,183.168,Ireland,Boleros,37,Beachwear,42.4,9,29673333,46.91,71.232,Feb,10335,2967542,12580,31,Rossi Bermuda Shorts,25,Q1,254.4,2,14,2/25/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,205.1136,Ireland,Boleros,37,Beachwear,0,3,29673333,71.58,32.2864,Jan,10309,2967542,12580,43,Summer Shorts,20,Q1,237.4,2,20,1/22/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,213.2676,Ireland,Boleros,37,Beachwear,0,3,29673333,75.08,28.5324,Mar,11063,2967542,12580,34,Baywatch Bikkini,30,Q1,241.8,2,16,3/5/2017
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,217.8839,Ireland,Boleros,37,Beachwear,0,9,29673333,63.98,34.9161,Mar,10458,2967542,12580,43,Summer Shorts,20,Q1,252.8,2,20,3/1/2017
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,271.849,Ireland,Boleros,37,Beachwear,0,3,29673333,76.68,42.791,Feb,10312,2967542,12580,43,Summer Shorts,24,Q1,314.64,2,20,2/26/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,317.925,Ireland,Boleros,37,Beachwear,0,9,29673333,71.33,74.575,Apr,10722,2967542,12580,31,Rossi Bermuda Shorts,50,Q2,392.5,2,14,4/3/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,344.6742,Ireland,Boleros,37,Beachwear,0,3,29673333,37.65,49.0758,Feb,10742,2967542,12580,72,Rossi Shorts,35,Q1,393.75,2,14,2/17/2016
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,421.362,Ireland,Boleros,37,Beachwear,104.04,9,29673333,40.24,202.878,Apr,10567,2967542,12580,31,Rossi Bermuda Shorts,60,Q2,624.24,2,14,4/7/2015
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,633.7611,Ireland,Boleros,37,Beachwear,71.855,9,29673333,72.53,156.6439,Apr,10985,2967542,12580,32,Rossi Bikkini,35,Q2,790.405,2,14,4/4/2017
8 Johnstown Road,4,Bath Clothes,Cork,Robert Bolero,777.6,Ireland,Boleros,37,Beachwear,0,9,29673333,76.87,182.4,Nov,10678,2967542,12580,12,Tiny Winy Hot Bikini,100,Q4,960,2,5,11/29/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,23.5354,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,71.58,3.7046,Jan,10309,2967542,12580,42,Balett Shoes,2,Q1,27.24,2,20,1/22/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,57.51,Ireland,Boleros,37,Ladies Shoes,17.75,9,29673333,59.87,31.24,Jul,10651,2967542,12580,22,Ravellis Träskor,20,Q3,88.75,2,9,7/7/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,110.6622,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,72.95,22.9878,Jan,10470,2967542,12580,23,DSW,15,Q1,133.65,2,9,1/15/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,241.0474,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,72.95,50.0726,Jan,10470,2967542,12580,64,WFS shoes,8,Q1,291.12,2,12,1/15/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,261.3874,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,78.18,30.0126,May,10516,2967542,12580,42,Balett Shoes,20,Q2,291.4,2,20,5/30/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,274.4617,Ireland,Boleros,37,Ladies Shoes,46.296,9,29673333,43.9,80.4743,Dec,11002,2967542,12580,42,Balett Shoes,24,Q4,354.936,2,20,12/12/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,382.32,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,75.77,60.18,Feb,10355,2967542,12580,57,Burned Rubber Shoes,25,Q1,442.5,2,26,2/19/2017
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,424.7143,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,37.44,88.2257,Aug,10517,2967542,12580,52,Small Crocodile Boots,6,Q3,512.94,2,24,8/30/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,500.7744,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,63.98,104.0256,Mar,10458,2967542,12580,56,High Heels Shoes,15,Q1,604.8,2,26,3/1/2017
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,676.8576,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,21.92,106.5424,Jul,10301,2967542,12580,56,High Heels Shoes,20,Q3,783.4,2,26,7/15/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,700.0128,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,23.56,110.1872,Sep,10346,2967542,12580,56,High Heels Shoes,20,Q3,810.2,2,26,9/10/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,706.482,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,28.52,94.518,Feb,11003,2967542,12580,52,Small Crocodile Boots,10,Q1,801,2,24,2/10/2017
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,865.566,Ireland,Boleros,37,Ladies Shoes,0,3,29673333,23.09,203.034,Aug,10712,2967542,12580,56,High Heels Shoes,30,Q3,1068.6,2,26,8/26/2016
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,1348.9776,Ireland,Boleros,37,Ladies Shoes,0,9,29673333,43.11,280.2224,Oct,10519,2967542,12580,56,High Heels Shoes,40,Q4,1629.2,2,26,10/24/2015
8 Johnstown Road,5,Ladies´Footwear,Cork,Robert Bolero,1368.684,Ireland,Boleros,37,Ladies Shoes,330.6,3,29673333,44.7,614.916,Jun,10388,2967542,12580,52,Small Crocodile Boots,20,Q2,1983.6,2,24,6/25/2015
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,37.5415,Ireland,Boleros,37,Men Shoes,0,3,29673333,29.01,7.7985,Nov,10415,2967542,12580,17,TieBreak Tennis shoes,2,Q4,45.34,2,7,11/21/2014
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,108.054,Ireland,Boleros,37,Men Shoes,26.1,3,29673333,44.7,48.546,Jun,10388,2967542,12580,45,Danske Treshoe,15,Q2,156.6,2,21,6/25/2015
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,262.4886,Ireland,Boleros,37,Men Shoes,0,9,29673333,40.24,61.5714,Apr,10567,2967542,12580,51,Snake Boots,3,Q2,324.06,2,24,4/7/2015
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,607.4208,Ireland,Boleros,37,Men Shoes,73.36,9,29673333,79.18,199.5392,Nov,10420,2967542,12580,9,Fuji Boots,20,Q4,806.96,2,4,11/26/2016
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,768.5798,Ireland,Boleros,37,Men Shoes,88.956,9,29673333,23.56,209.9362,Sep,10346,2967542,12580,17,TieBreak Tennis shoes,36,Q3,978.516,2,7,9/10/2016
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,828.6221,Ireland,Boleros,37,Men Shoes,100.38,9,29673333,51.05,275.5579,Oct,10800,2967542,12580,51,Snake Boots,10,Q4,1104.18,2,24,10/31/2017
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,1070.172,Ireland,Boleros,37,Men Shoes,0,3,29673333,55.58,251.028,Aug,10687,2967542,12580,29,Davenport,10,Q3,1321.2,2,12,8/5/2016
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,1667.385,Ireland,Boleros,37,Men Shoes,514.625,3,29673333,55.58,905.74,Aug,10687,2967542,12580,9,Fuji Boots,50,Q3,2573.125,2,4,8/5/2016
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,2566.4688,Ireland,Boleros,37,Men Shoes,464.94,3,29673333,73.65,998.0712,Jan,10440,2967542,12580,29,Davenport,24,Q1,3564.54,2,12,1/14/2015
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,4325.1149,Ireland,Boleros,37,Men Shoes,1001.184,9,29673333,46.91,1681.9891,Feb,10335,2967542,12580,51,Snake Boots,48,Q1,6007.104,2,24,2/25/2016
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,6470.5284,Ireland,Boleros,37,Men Shoes,1834.05,3,29673333,59.74,2699.7216,Jul,10912,2967542,12580,29,Davenport,60,Q3,9170.25,2,12,7/1/2017
8 Johnstown Road,6,Men´s Footwear,Cork,Robert Bolero,9395.064,Ireland,Boleros,37,Men Shoes,0,9,29673333,47.05,1256.936,Jun,10897,2967542,12580,29,Davenport,80,Q2,10652,2,12,6/24/2017
8 Johnstown Road,7,Children´s wear,Cork,Robert Bolero,179.4667,Ireland,Boleros,37,3-15 Years,0,3,29673333,76.68,17.2133,Feb,10312,2967542,12580,28,RDL Suit,4,Q1,196.68,2,12,2/26/2016
8 Johnstown Road,7,Children´s wear,Cork,Robert Bolero,1197.0396,Ireland,Boleros,37,3-15 Years,0,9,29673333,63.98,248.6604,Mar,10458,2967542,12580,28,RDL Suit,30,Q1,1445.7,2,12,3/1/2017
8 Johnstown Road,7,Children´s wear,Cork,Robert Bolero,1443.7836,Ireland,Boleros,37,3-15 Years,0,3,29673333,29.87,299.9164,Apr,10503,2967542,12580,14,Kool Sunglasses,70,Q2,1743.7,2,6,4/17/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,12.636,Ireland,Boleros,37,0-3 Years,0,3,29673333,31.69,2.964,Apr,10751,2967542,12580,73,Mehmet-Napp,15,Q2,15.6,2,17,4/29/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,17.8848,Ireland,Boleros,37,0-3 Years,2.16,9,29673333,79.18,5.8752,Nov,10420,2967542,12580,73,Mehmet-Napp,20,Q4,23.76,2,17,11/26/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,37.6164,Ireland,Boleros,37,0-3 Years,11.61,3,29673333,55.58,20.4336,Aug,10687,2967542,12580,36,Mehmet-Tröja,6,Q3,58.05,2,17,8/5/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,44.5133,Ireland,Boleros,37,0-3 Years,5.376,9,29673333,79.18,14.6227,Nov,10420,2967542,12580,13,Aino Shoes,2,Q4,59.136,2,6,11/26/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,92.583,Ireland,Boleros,37,0-3 Years,28.575,3,29673333,58.82,50.292,Sep,10646,2967542,12580,10,Sapporoo Gloves,18,Q3,142.875,2,4,9/1/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,100.0224,Ireland,Boleros,37,0-3 Years,6.04,9,29673333,43.11,26.8176,Oct,10519,2967542,12580,10,Sapporoo Gloves,16,Q4,126.84,2,4,10/24/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,147.735,Ireland,Boleros,37,0-3 Years,0,9,29673333,47.58,19.765,Jul,10946,2967542,12580,10,Sapporoo Gloves,25,Q3,167.5,2,4,7/18/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,147.9996,Ireland,Boleros,37,0-3 Years,0,3,29673333,28.52,19.8004,Feb,11003,2967542,12580,40,Duck Trousers,10,Q1,167.8,2,19,2/10/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,158.3712,Ireland,Boleros,37,0-3 Years,0,9,29673333,21.92,24.9288,Jul,10301,2967542,12580,40,Duck Trousers,10,Q3,183.3,2,19,7/15/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,196.6507,Ireland,Boleros,37,0-3 Years,22.296,9,29673333,72.53,48.6053,Apr,10985,2967542,12580,18,Deuce shirt,8,Q2,245.256,2,7,4/4/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,253.6704,Ireland,Boleros,37,0-3 Years,73.4,2,29673333,78.52,113.3296,Jul,10298,2967542,12580,36,Mehmet-Tröja,40,Q3,367,2,17,7/12/2014
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,254.5452,Ireland,Boleros,37,0-3 Years,28.86,3,29673333,75.08,62.9148,Mar,11063,2967542,12580,41,Duck Shirt,30,Q1,317.46,2,19,3/5/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,396.7315,Ireland,Boleros,37,0-3 Years,45.918,9,29673333,77.11,108.3665,Oct,10380,2967542,12580,30,Baby Dark Lounge Suit,18,Q4,505.098,2,13,10/22/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,564.075,Ireland,Boleros,37,0-3 Years,68.125,9,29673333,78.18,185.3,May,10516,2967542,12580,18,Deuce shirt,25,Q2,749.375,2,7,5/30/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,573.723,Ireland,Boleros,37,0-3 Years,0,3,29673333,31.69,134.577,Apr,10751,2967542,12580,30,Baby Dark Lounge Suit,30,Q2,708.3,2,13,4/29/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,654.3161,Ireland,Boleros,37,0-3 Years,0,3,29673333,72.95,101.3839,Jan,10470,2967542,12580,18,Deuce shirt,30,Q1,755.7,2,7,1/15/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,695.52,Ireland,Boleros,37,0-3 Years,84,9,29673333,78.18,228.48,May,10516,2967542,12580,41,Duck Shirt,80,Q2,924,2,19,5/30/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,704.1888,Ireland,Boleros,37,0-3 Years,79.84,3,29673333,75.08,174.0512,Mar,11063,2967542,12580,40,Duck Trousers,40,Q1,878.24,2,19,3/5/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,834.125,Ireland,Boleros,37,0-3 Years,0,9,29673333,47.05,111.595,Jun,10897,2967542,12580,30,Baby Dark Lounge Suit,36,Q2,945.72,2,13,6/24/2017
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,984.636,Ireland,Boleros,37,0-3 Years,0,9,29673333,76.87,230.964,Nov,10678,2967542,12580,41,Duck Shirt,120,Q4,1215.6,2,19,11/29/2015
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,1251.5933,Ireland,Boleros,37,0-3 Years,0,9,29673333,43.9,167.4467,Dec,11002,2967542,12580,13,Aino Shoes,56,Q4,1419.04,2,6,12/12/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,2075.787,Ireland,Boleros,37,0-3 Years,512.54,3,29673333,63.6,999.453,Jul,10661,2967542,12580,58,Ga-Ga Dress,49,Q3,3075.24,2,27,7/15/2016
8 Johnstown Road,8,Babywear,Cork,Robert Bolero,3668.1984,Ireland,Boleros,37,0-3 Years,849.12,9,29673333,25.5,1426.5216,Oct,10373,2967542,12580,58,Ga-Ga Dress,80,Q4,5094.72,2,27,10/10/2017
12 Orchestra Terrace,1,Men´s Clothes,Walla Walla,Klaus Tarantino,219.9619,USA,For The Dark Night,43,Fashion for Men,0,1,(509) 555-6221,36.41,43.7381,Jul,10545,(509) 555-7969,99362,11,Desperado Jeans,10,Q3,263.7,3,5,7/29/2015
"12, rue des Bouchers",1,Men´s Clothes,Marseille,Bernard de Gaule,772.497,France,La Legion Mercenaire,9,Fashion for Men,0,5,91.24.45.41,72.7,181.203,Aug,10715,91.24.45.40,13008,71,Atles Lussekofta,30,Q3,953.7,1,15,8/28/2016
"12, rue des Bouchers",2,Womens wear,Marseille,Bernard de Gaule,69.4453,France,La Legion Mercenaire,9,Fashion for Women,19.1,5,91.24.45.41,58.43,26.0547,Mar,11076,91.24.45.40,13008,6,Shagall Socks,20,Q1,95.5,1,3,3/27/2017
"12, rue des Bouchers",3,Sportwear,Marseille,Bernard de Gaule,86.2596,France,La Legion Mercenaire,9,Sports…,24.45,5,91.24.45.41,58.43,35.9904,Mar,11076,91.24.45.40,13008,19,Squash Shorts,10,Q1,122.25,1,8,3/27/2017
"12, rue des Bouchers",3,Sportwear,Marseille,Bernard de Gaule,492.0912,France,La Legion Mercenaire,9,Sports…,0,5,91.24.45.41,70.49,77.4588,Aug,10331,91.24.45.40,13008,54,Patamonia Fleece Jacket,15,Q3,569.55,1,25,8/21/2016
"12, rue des Bouchers",5,Ladies´Footwear,Marseille,Bernard de Gaule,639.623,France,La Legion Mercenaire,9,Ladies Shoes,0,4,91.24.45.41,26.13,77.577,Jun,10876,91.24.45.40,13008,64,WFS shoes,20,Q2,717.2,1,12,6/14/2017
"12, rue des Bouchers",7,Children´s wear,Marseille,Bernard de Gaule,439.7652,France,La Legion Mercenaire,9,3-15 Years,124.65,5,91.24.45.41,58.43,183.4848,Mar,11076,91.24.45.40,13008,14,Kool Sunglasses,20,Q1,623.25,1,6,3/27/2017
"12, rue des Bouchers",8,Babywear,Marseille,Bernard de Gaule,111.5856,France,La Legion Mercenaire,9,0-3 Years,0,5,91.24.45.41,72.7,26.1744,Aug,10715,91.24.45.40,13008,10,Sapporoo Gloves,21,Q3,137.76,1,4,8/28/2016
"12, rue des Bouchers",8,Babywear,Marseille,Bernard de Gaule,226.5241,France,La Legion Mercenaire,9,0-3 Years,0,4,91.24.45.41,26.13,30.3059,Jun,10876,91.24.45.40,13008,46,Rodbye Troje,21,Q2,256.83,1,21,6/14/2017
23 Tsawwassen Blvd.,1,Men´s Clothes,Tsawwassen,James Hendersson,126.7434,Canada,Big Foot Shoes,10,Fashion for Men,35.925,1,(604) 555-3745,45.87,52.8816,Feb,11027,(604) 555-4729,T2F 8M4,24,Samba Socker  Socks,30,Q1,179.625,3,10,2/20/2017
23 Tsawwassen Blvd.,2,Womens wear,Tsawwassen,James Hendersson,42.8652,Canada,Big Foot Shoes,10,Fashion for Women,0,1,(604) 555-3745,31.41,5.7348,Oct,10949,(604) 555-4729,T2F 8M4,6,Shagall Socks,12,Q4,48.6,3,3,10/18/2017
23 Tsawwassen Blvd.,2,Womens wear,Tsawwassen,James Hendersson,2276.0064,Canada,Big Foot Shoes,10,Fashion for Women,549.76,1,(604) 555-3745,61.5,1022.5536,Oct,10411,(604) 555-4729,T2F 8M4,44,Okkaba Skin Jackets,40,Q4,3298.56,3,20,10/15/2017
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,68.2603,Canada,Big Foot Shoes,10,Sports…,16.488,1,(604) 555-3745,61.5,30.6677,Oct,10411,(604) 555-4729,T2F 8M4,59,Rasta WCT,9,Q4,98.928,3,28,10/15/2017
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,123.4714,Canada,Big Foot Shoes,10,Sports…,0,1,(604) 555-3745,25.49,25.6486,Nov,10410,(604) 555-4729,T2F 8M4,59,Rasta WCT,16,Q4,149.12,3,28,11/16/2014
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,331.0146,Canada,Big Foot Shoes,10,Sports…,0,1,(604) 555-3745,42.4,44.2854,Feb,11045,(604) 555-4729,T2F 8M4,33,Car Boots,15,Q1,375.3,3,15,2/27/2017
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,426.7469,Canada,Big Foot Shoes,10,Sports…,0,1,(604) 555-3745,41.68,57.0931,Feb,11048,(604) 555-4729,T2F 8M4,68,Cap,42,Q1,483.84,3,8,2/28/2017
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,589.623,Canada,Big Foot Shoes,10,Sports…,150.99,1,(604) 555-3745,45.87,165.327,Feb,11027,(604) 555-4729,T2F 8M4,62,Sheat Shoes,21,Q1,754.95,3,29,2/20/2017
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,1053.2491,Canada,Big Foot Shoes,10,Sports…,0,1,(604) 555-3745,25.49,218.7909,Nov,10410,(604) 555-4729,T2F 8M4,33,Car Boots,49,Q4,1272.04,3,15,11/16/2014
23 Tsawwassen Blvd.,3,Sportwear,Tsawwassen,James Hendersson,1460.0628,Canada,Big Foot Shoes,10,Sports…,0,1,(604) 555-3745,31.41,195.3372,Oct,10949,(604) 555-4729,T2F 8M4,62,Sheat Shoes,60,Q4,1655.4,3,29,10/18/2017
23 Tsawwassen Blvd.,6,Men´s Footwear,Tsawwassen,James Hendersson,144.7891,Canada,Big Foot Shoes,10,Men Shoes,0,1,(604) 555-3745,31.41,19.3709,Oct,10949,(604) 555-4729,T2F 8M4,17,TieBreak Tennis shoes,6,Q4,164.16,3,7,10/18/2017
23 Tsawwassen Blvd.,6,Men´s Footwear,Tsawwassen,James Hendersson,2170.7784,Canada,Big Foot Shoes,10,Men Shoes,0,1,(604) 555-3745,42.4,290.4216,Feb,11045,(604) 555-4729,T2F 8M4,51,Snake Boots,24,Q1,2461.2,3,24,2/27/2017
23 Tsawwassen Blvd.,8,Babywear,Tsawwassen,James Hendersson,171.4608,Canada,Big Foot Shoes,10,0-3 Years,0,1,(604) 555-3745,31.41,22.9392,Oct,10949,(604) 555-4729,T2F 8M4,10,Sapporoo Gloves,30,Q4,194.4,3,4,10/18/2017
23 Tsawwassen Blvd.,8,Babywear,Tsawwassen,James Hendersson,191.268,Canada,Big Foot Shoes,10,0-3 Years,46.2,1,(604) 555-3745,61.5,85.932,Oct,10411,(604) 555-4729,T2F 8M4,41,Duck Shirt,25,Q4,277.2,3,19,10/15/2017
"24, place Kléber",1,Men´s Clothes,Strasbourg,Julie Binoché,142.681,France,Menàge à Trois,7,Fashion for Men,17.232,5,88.60.15.32,77.37,46.871,Jan,10436,88.60.15.31,67000,75,Bow tie,24,Q1,189.552,1,12,1/8/2016
"24, place Kléber",1,Men´s Clothes,Strasbourg,Julie Binoché,369.1575,France,Menàge à Trois,7,Fashion for Men,0,5,88.60.15.32,59.28,86.5925,Mar,10628,88.60.15.31,67000,1,Lenin Jeansshorts,25,Q1,455.75,1,1,3/17/2016
"24, place Kléber",1,Men´s Clothes,Strasbourg,Julie Binoché,486.5012,France,Menàge à Trois,7,Fashion for Men,0,5,88.60.15.32,28.57,69.6988,May,10265,88.60.15.31,67000,70,US-Master Jeans,20,Q2,556.2,1,7,5/30/2016
"24, place Kléber",1,Men´s Clothes,Strasbourg,Julie Binoché,742.77,France,Menàge à Trois,7,Fashion for Men,137.55,4,88.60.15.32,51.88,311.78,Sep,10566,88.60.15.31,67000,11,Desperado Jeans,35,Q3,1054.55,1,5,9/18/2015
"24, place Kléber",2,Womens wear,Strasbourg,Julie Binoché,697.5936,France,Menàge à Trois,7,Fashion for Women,0,5,88.60.15.32,26.24,109.8064,Nov,10360,88.60.15.31,67000,38,Le Baby Dress,10,Q4,807.4,1,18,11/27/2016
"24, place Kléber",2,Womens wear,Strasbourg,Julie Binoché,3076.704,France,Menàge à Trois,7,Fashion for Women,0,4,88.60.15.32,52.73,484.296,Mar,10297,88.60.15.31,67000,39,Terence Top,60,Q1,3561,1,18,3/9/2017
"24, place Kléber",2,Womens wear,Strasbourg,Julie Binoché,3228.903,France,Menàge à Trois,7,Fashion for Women,0,4,88.60.15.32,51.88,757.397,Sep,10566,88.60.15.31,67000,76,Minnki Pälsii,10,Q3,3986.3,1,23,9/18/2015
"24, place Kléber",3,Sportwear,Strasbourg,Julie Binoché,82.7172,France,Menàge à Trois,7,Sports…,0,5,88.60.15.32,62.06,19.4028,Jul,10679,88.60.15.31,67000,59,Rasta WCT,12,Q3,102.12,1,28,7/29/2016
"24, place Kléber",3,Sportwear,Strasbourg,Julie Binoché,553.0896,France,Menàge à Trois,7,Sports…,0,5,88.60.15.32,26.24,87.0604,Nov,10360,88.60.15.31,67000,49,Finnish Sport Blades,35,Q4,640.15,1,23,11/27/2016
"24, place Kléber",3,Sportwear,Strasbourg,Julie Binoché,568.0368,France,Menàge à Trois,7,Sports…,35.064,4,88.60.15.32,34.85,168.3072,Dec,10559,88.60.15.31,67000,55,Feiss Fleece Trousers,18,Q4,736.344,1,25,12/12/2014
"24, place Kléber",3,Sportwear,Strasbourg,Julie Binoché,888.5722,France,Menàge à Trois,7,Sports…,0,5,88.60.15.32,26.24,139.8678,Nov,10360,88.60.15.31,67000,54,Patamonia Fleece Jacket,28,Q4,1028.44,1,25,11/27/2016
"24, place Kléber",3,Sportwear,Strasbourg,Julie Binoché,892.9365,France,Menàge à Trois,7,Sports…,0,4,88.60.15.32,51.48,151.4635,Dec,10449,88.60.15.31,67000,62,Sheat Shoes,35,Q4,1044.4,1,29,12/25/2014
